,Memcache,Cassandra,Tensorflow
2018-09-07T09:42:34.537037,190.7822711,810.7659264,0
2018-09-07T09:42:36.010972,189.267469,808.8118577,0
2018-09-07T09:42:36.537000,188.5547288,805.2976385,0
2018-09-07T09:42:38.010996,189.4107212,790.9911226,0
2018-09-07T09:42:38.537036,189.7814888,806.915394,0
2018-09-07T09:42:40.010964,190.4624314,793.1524826,0
2018-09-07T09:42:40.537035,190.6757245,790.6332597,0
2018-09-07T09:42:42.010968,191.6488587,812.9784605,0
2018-09-07T09:42:42.537058,190.9796151,800.937194,0
2018-09-07T09:42:44.010960,189.2889577,803.6587923,0
2018-09-07T09:42:44.537017,190.083202,804.2851348,0
2018-09-07T09:42:46.010961,190.242926,805.7398089,0
2018-09-07T09:42:46.537017,190.3943469,807.53695,0
2018-09-07T09:42:48.010990,190.7555473,787.8996804,0
2018-09-07T09:42:48.537016,190.3325108,805.8264764,0
2018-09-07T09:42:50.009502,190.5110007,776.9972361,0
2018-09-07T09:42:50.537012,190.7414478,714.935102,0
2018-09-07T09:42:52.010957,190.1713762,781.4717238,0
2018-09-07T09:42:52.537494,190.443953,816.7432853,0
2018-09-07T09:42:54.010979,190.8775191,799.8109386,0
2018-09-07T09:42:54.537013,190.4127723,807.6539093,0
2018-09-07T09:42:56.010985,190.8781402,807.7892942,0
2018-09-07T09:42:56.537009,190.9513138,807.0803023,0
2018-09-07T09:42:58.010960,191.4466642,777.7882088,0
2018-09-07T09:42:58.537041,191.9825702,809.3437488,0
2018-09-07T09:43:00.010956,192.3238975,816.9579851,0
2018-09-07T09:43:00.537042,191.8215212,785.6167662,0
2018-09-07T09:43:02.011008,189.8076539,808.4444706,0
2018-09-07T09:43:02.537019,189.1367388,806.1777475,0
2018-09-07T09:43:04.010981,189.8775366,807.2466003,0
2018-09-07T09:43:04.537023,191.2368484,807.639979,0
2018-09-07T09:43:06.010999,194.0336924,437.6408762,0
2018-09-07T09:43:06.537039,195.2142251,232.8384432,0
2018-09-07T09:43:08.010993,198.3320913,0.43507306,0
2018-09-07T09:43:08.537042,198.9525489,0.431965516,0
2018-09-07T09:43:10.011007,199.3454971,0.748411128,0
2018-09-07T09:43:10.537049,199.3528585,0.793171056,0
2018-09-07T09:43:12.010950,195.9047857,381.3919832,0
2018-09-07T09:43:12.537036,194.0553157,546.580165,0
2018-09-07T09:43:14.010969,191.53465,658.8639722,0
2018-09-07T09:43:14.537011,191.3277386,673.8740152,0
2018-09-07T09:43:16.010972,188.9022233,704.7555977,0
2018-09-07T09:43:16.537016,189.5176687,695.869617,0
2018-09-07T09:43:18.010965,191.7630084,700.7344493,0
2018-09-07T09:43:18.537036,190.8754601,703.0891603,0
2018-09-07T09:43:20.010969,192.1273949,671.8658357,0
2018-09-07T09:43:20.537050,192.6177066,683.9113605,0
2018-09-07T09:43:22.010971,190.0626655,703.2448157,0
2018-09-07T09:43:22.537057,189.480973,689.3256387,0
2018-09-07T09:43:24.010968,190.6191823,708.1182534,0
2018-09-07T09:43:24.537018,190.6449711,710.3098323,0
2018-09-07T09:43:26.010964,162.366492,665.6937208,0
2018-09-07T09:43:26.537046,138.3824572,673.4538905,0
2018-09-07T09:43:28.010968,100.2574417,729.8693963,0
2018-09-07T09:43:28.537017,100.1362859,744.2721117,0
2018-09-07T09:43:30.010966,100.2249331,760.3005214,0
2018-09-07T09:43:30.537021,100.237236,729.5944865,0
2018-09-07T09:43:32.010984,100.2072337,689.7779173,0
2018-09-07T09:43:32.536775,100.3580369,712.7607495,0
2018-09-07T09:43:34.010973,129.5318532,762.8189338,0
2018-09-07T09:43:34.537049,151.8138439,773.9259069,0
2018-09-07T09:43:36.010966,184.3324846,787.6113371,0
2018-09-07T09:43:36.537044,184.2271669,782.0831174,0
2018-09-07T09:43:38.010971,185.0755393,781.9311889,0
2018-09-07T09:43:38.537014,185.6972462,782.0639103,0
2018-09-07T09:43:40.010981,185.0409313,782.9388746,0
2018-09-07T09:43:40.537014,184.1553882,789.0348553,0
2018-09-07T09:43:42.010967,184.098284,787.5639481,0
2018-09-07T09:43:42.537052,184.4480406,777.7410741,0
2018-09-07T09:43:44.010989,183.4898675,750.8915741,0
2018-09-07T09:43:44.537001,183.8741987,778.1125177,0
2018-09-07T09:43:46.010953,183.2747485,764.4512898,0
2018-09-07T09:43:46.537010,183.1826376,768.9871383,0
2018-09-07T09:43:48.010990,184.3722714,773.3970951,0
2018-09-07T09:43:48.537041,184.0713485,772.1444216,0
2018-09-07T09:43:50.010966,183.5674681,768.2690353,0
2018-09-07T09:43:50.537034,183.1272936,742.8739112,0
2018-09-07T09:43:52.010961,182.8034779,741.7526474,0
2018-09-07T09:43:52.537487,182.6954885,724.6194693,0
2018-09-07T09:43:54.010968,183.4527452,751.6386849,0
2018-09-07T09:43:54.537012,183.1992772,759.3151331,0
2018-09-07T09:43:56.010974,182.6105103,753.4107911,0
2018-09-07T09:43:56.537040,183.5225522,753.4439826,0
2018-09-07T09:43:58.010964,184.1767537,747.767424,0
2018-09-07T09:43:58.537014,184.1653193,746.8888934,0
2018-09-07T09:44:00.010992,183.3588736,756.3522607,0
2018-09-07T09:44:00.537021,183.4992736,770.3309136,0
2018-09-07T09:44:02.010962,183.3681578,718.7934745,0
2018-09-07T09:44:02.537041,182.7878189,715.7420643,0
2018-09-07T09:44:04.010957,183.4998591,740.0136145,0
2018-09-07T09:44:04.537013,183.5426872,725.09503,0
2018-09-07T09:44:06.010996,183.9131695,733.1830807,0
2018-09-07T09:44:06.537015,184.0139006,733.6573304,0
2018-09-07T09:44:08.010954,184.1629626,730.5975817,0
2018-09-07T09:44:08.537051,184.2744343,725.3388327,0
2018-09-07T09:44:10.010970,182.4644986,683.0938649,0
2018-09-07T09:44:10.537050,181.629246,696.5468239,0
2018-09-07T09:44:12.010959,181.007501,694.4930371,0
2018-09-07T09:44:12.537493,180.8840214,670.8465036,0
2018-09-07T09:44:14.010980,180.9514145,692.5176519,0
2018-09-07T09:44:14.537008,182.46289,711.0442275,0
2018-09-07T09:44:16.010965,182.8196994,628.2253036,0
2018-09-07T09:44:16.537012,181.0695901,604.3269418,0
2018-09-07T09:44:18.010979,181.0252111,659.0684369,0
2018-09-07T09:44:18.537010,182.0382345,655.7714846,0
2018-09-07T09:44:20.010972,182.1106324,607.7620019,0
2018-09-07T09:44:20.537014,181.745998,607.4262432,0
2018-09-07T09:44:22.011000,181.8126498,627.8569869,0
2018-09-07T09:44:22.537020,182.4364251,655.4525212,0
2018-09-07T09:44:24.010986,182.2379867,635.3016477,0
2018-09-07T09:44:24.537012,181.9678744,606.9425889,0
2018-09-07T09:44:26.010963,181.4351454,606.1923569,0
2018-09-07T09:44:26.537042,181.3830776,633.8988596,0
2018-09-07T09:44:28.010964,181.4350813,632.0006712,0
2018-09-07T09:44:28.537016,181.4446498,600.8704572,0
2018-09-07T09:44:30.010976,180.9133459,582.91991,0
2018-09-07T09:44:30.537021,180.2381302,581.6427643,0
2018-09-07T09:44:32.010948,181.0713836,618.5300041,0
2018-09-07T09:44:32.537488,181.2597967,615.6657677,0
2018-09-07T09:44:34.010958,181.8759109,594.8443646,0
2018-09-07T09:44:34.537009,182.8189443,602.4915335,0
2018-09-07T09:44:36.010960,182.6381987,637.4894074,0
2018-09-07T09:44:36.537017,181.8814719,637.2017346,0
2018-09-07T09:44:38.010971,181.9062779,614.9725828,0
2018-09-07T09:44:38.537037,181.9772462,615.5016193,0
2018-09-07T09:44:40.010996,183.0846051,637.7523568,0
2018-09-07T09:44:40.537013,182.7667653,636.1414134,0
2018-09-07T09:44:42.010993,181.7168423,605.5068142,0
2018-09-07T09:44:42.537020,182.2222241,605.6138347,0
2018-09-07T09:44:44.010964,182.2956192,634.1120204,0
2018-09-07T09:44:44.537019,181.849667,635.777852,0
2018-09-07T09:44:46.010967,182.0141154,606.9622591,0
2018-09-07T09:44:46.537018,182.4777906,606.880686,0
2018-09-07T09:44:48.010971,181.557791,606.8070011,0
2018-09-07T09:44:48.537020,181.5059195,631.6124653,0
2018-09-07T09:44:50.011001,180.2696583,610.8217165,0
2018-09-07T09:44:50.537042,179.3974268,580.1405799,0
2018-09-07T09:44:52.010950,180.0381144,582.6730915,0
2018-09-07T09:44:52.537023,179.986896,579.8891201,0
2018-09-07T09:44:54.010983,181.7245402,626.4466532,0
2018-09-07T09:44:54.537005,182.4524861,634.2070717,0
2018-09-07T09:44:56.010970,181.9064852,605.7213494,0
2018-09-07T09:44:56.537006,181.88552,605.4711831,0
2018-09-07T09:44:58.010953,181.9512837,635.9979211,0
2018-09-07T09:44:58.537016,182.2523516,641.2490767,0
2018-09-07T09:45:00.010975,182.4783706,611.4605165,0
2018-09-07T09:45:00.537023,182.1572434,606.3712238,0
2018-09-07T09:45:02.010962,181.3819856,631.715752,0
2018-09-07T09:45:02.537017,181.3120811,631.5896831,0
2018-09-07T09:45:04.010969,182.0063432,602.1583995,0
2018-09-07T09:45:04.537045,182.4504922,602.7399271,0
2018-09-07T09:45:06.010988,182.1503245,603.9604243,0
2018-09-07T09:45:06.537047,182.4307627,631.9135148,0
2018-09-07T09:45:08.011000,182.3011989,634.3601134,0
2018-09-07T09:45:08.537017,181.156274,603.0605697,0
2018-09-07T09:45:10.010995,180.1781022,588.0660756,0
2018-09-07T09:45:10.537043,180.6830812,587.3488734,0
2018-09-07T09:45:12.010977,180.6536565,614.1465815,0
2018-09-07T09:45:12.537023,179.9816359,608.9471647,0
2018-09-07T09:45:14.010995,180.3816004,594.312496,0
2018-09-07T09:45:14.537026,181.2325101,603.0942227,0
2018-09-07T09:45:16.011007,182.2025117,630.5836603,0
2018-09-07T09:45:16.537010,182.167072,630.6545826,0
2018-09-07T09:45:18.010969,182.4220748,604.3835386,0
2018-09-07T09:45:18.537047,182.5179265,600.2669158,0
2018-09-07T09:45:20.010971,182.6192277,638.0049136,0
2018-09-07T09:45:20.537011,182.6602991,641.5340314,0
2018-09-07T09:45:22.010968,182.2921826,603.6921052,0
2018-09-07T09:45:22.537021,182.2219698,603.9730628,0
2018-09-07T09:45:24.010993,181.7499717,604.2532331,0
2018-09-07T09:45:24.537037,181.9367499,632.0314292,0
2018-09-07T09:45:26.010973,182.7288171,631.3217149,0
2018-09-07T09:45:26.537017,182.4892951,602.728751,0
2018-09-07T09:45:28.010993,184.4888329,661.4395828,0
2018-09-07T09:45:28.537020,185.656163,712.362932,0
2018-09-07T09:45:30.010970,186.0524157,718.2792258,0
2018-09-07T09:45:30.537045,185.2240737,670.7968383,0
2018-09-07T09:45:32.010961,181.4814875,612.5562593,0
2018-09-07T09:45:32.537025,181.2173724,623.1653631,0
2018-09-07T09:45:34.010963,181.8537092,626.8803206,0
2018-09-07T09:45:34.537004,181.5031801,619.9852251,0
2018-09-07T09:45:36.010965,180.8894268,649.8219942,0
2018-09-07T09:45:36.537017,181.1636835,649.2627804,0
2018-09-07T09:45:38.011000,181.834592,622.8302414,0
2018-09-07T09:45:38.537019,181.662374,620.9506123,0
2018-09-07T09:45:40.010970,181.9288551,650.0076265,0
2018-09-07T09:45:40.537021,181.7814555,655.3262764,0
2018-09-07T09:45:42.010959,182.1620217,626.1707051,0
2018-09-07T09:45:42.537039,182.7007529,621.1113197,0
2018-09-07T09:45:44.010970,181.8628379,651.7969631,0
2018-09-07T09:45:44.537041,181.9686242,652.5492759,0
2018-09-07T09:45:46.010967,182.0994148,622.0753354,0
2018-09-07T09:45:46.537008,181.9119712,621.4049096,0
2018-09-07T09:45:48.010991,182.8044103,655.9618349,0
2018-09-07T09:45:48.537024,182.5727579,652.1549478,0
2018-09-07T09:45:50.010974,180.3933866,596.7759561,0
2018-09-07T09:45:50.537023,180.0792531,596.4830827,0
2018-09-07T09:45:52.010955,181.3676668,746.0953739,0
2018-09-07T09:45:52.537034,181.7523871,771.5003621,0
2018-09-07T09:45:54.010989,183.2455803,728.1884023,0
2018-09-07T09:45:54.537032,184.2171839,734.5342003,0
2018-09-07T09:45:56.010966,184.842784,759.6031127,0
2018-09-07T09:45:56.537032,184.4273497,759.0581753,0
2018-09-07T09:45:58.010962,184.7567106,785.7560884,0
2018-09-07T09:45:58.537013,185.1566267,787.9581073,0
2018-09-07T09:46:00.010976,184.8397707,764.5505765,0
2018-09-07T09:46:00.537020,184.1938342,763.7272887,0
2018-09-07T09:46:02.010966,184.7081039,740.99131,0
2018-09-07T09:46:02.537007,185.1315625,743.5553778,0
2018-09-07T09:46:04.010954,182.664268,669.9743994,0
2018-09-07T09:46:04.537002,182.0711073,637.8859198,0
2018-09-07T09:46:06.010970,182.9885602,622.3065452,0
2018-09-07T09:46:06.537041,183.0975057,646.8720648,0
2018-09-07T09:46:08.010993,182.0730189,651.4244861,0
2018-09-07T09:46:08.537019,181.7767665,623.0276341,0
2018-09-07T09:46:10.010975,180.5866401,597.5718106,0
2018-09-07T09:46:10.537021,180.8284446,628.5741227,0
2018-09-07T09:46:12.010978,178.9672284,580.2108508,0
2018-09-07T09:46:12.537472,172.057819,387.2514585,0
2018-09-07T09:46:14.010996,158.4059282,0.431197503,0
2018-09-07T09:46:14.537032,159.8369927,0.407211071,0
2018-09-07T09:46:16.011019,160.8668331,0.438826645,0
2018-09-07T09:46:16.537055,160.7007083,0.48842662,0
2018-09-07T09:46:18.010979,162.1240873,65.59936672,0
2018-09-07T09:46:18.537032,166.8197641,199.034513,0
2018-09-07T09:46:20.010961,179.6034034,496.5904858,0
2018-09-07T09:46:20.537013,180.0037344,491.4695991,0
2018-09-07T09:46:22.010970,180.261512,520.0744627,0
2018-09-07T09:46:22.537023,180.1993043,519.0987658,0
2018-09-07T09:46:24.010959,180.2899137,484.8009248,0
2018-09-07T09:46:24.537012,179.9878025,485.6687111,0
2018-09-07T09:46:26.010966,178.7871339,523.8709222,0
2018-09-07T09:46:26.537022,178.4508657,523.9838011,0
2018-09-07T09:46:28.010962,178.6888302,492.9457331,0
2018-09-07T09:46:28.537023,178.8403447,489.6214453,0
2018-09-07T09:46:30.010973,177.4061798,468.0303881,0
2018-09-07T09:46:30.537022,177.4100889,504.0389321,0
2018-09-07T09:46:32.010958,177.8303757,509.47676,0
2018-09-07T09:46:32.537024,177.2066947,469.8858246,0
2018-09-07T09:46:34.010964,182.6689866,480.5815241,0
2018-09-07T09:46:34.537014,187.5636042,486.3843391,0
2018-09-07T09:46:36.010954,192.5817279,519.470617,0
2018-09-07T09:46:36.537021,192.5178842,520.4240811,0
2018-09-07T09:46:38.010968,193.9983262,488.7531856,0
2018-09-07T09:46:38.537017,189.869574,490.0470752,0
2018-09-07T09:46:40.010962,157.1249149,516.1812904,0
2018-09-07T09:46:40.537019,149.311603,514.88313,0
2018-09-07T09:46:42.010968,148.5946759,493.7651195,0
2018-09-07T09:46:42.537019,148.6870357,493.6640447,0
2018-09-07T09:46:44.010967,148.9821514,488.1034731,0
2018-09-07T09:46:44.537026,148.6522795,490.4200862,0
2018-09-07T09:46:46.010966,148.6195622,524.5847716,0
2018-09-07T09:46:46.537017,148.6974165,521.2447984,0
2018-09-07T09:46:48.010962,149.0438385,482.9169183,0
2018-09-07T09:46:48.537012,149.0506596,480.5731208,0
2018-09-07T09:46:50.010971,147.2192237,501.3261957,0
2018-09-07T09:46:50.537015,146.7077137,500.6119818,0
2018-09-07T09:46:52.010961,145.5193066,468.1116267,0
2018-09-07T09:46:52.537027,145.0642745,464.3081297,0
2018-09-07T09:46:54.010971,147.4771891,478.2658086,0
2018-09-07T09:46:54.537046,149.4117888,524.8348976,0
2018-09-07T09:46:56.010970,149.1602154,526.7460714,0
2018-09-07T09:46:56.537016,148.2206088,488.3983167,0
2018-09-07T09:46:58.010967,148.6343316,492.0169158,0
2018-09-07T09:46:58.537019,148.8086604,491.0603306,0
2018-09-07T09:47:00.010971,149.1760169,518.6568796,0
2018-09-07T09:47:00.537015,149.0073632,518.9037664,0
2018-09-07T09:47:02.010961,148.678972,489.0532784,0
2018-09-07T09:47:02.537025,148.732598,489.8295331,0
2018-09-07T09:47:04.010971,149.2437161,492.5915491,0
2018-09-07T09:47:04.537021,149.9930612,521.9907433,0
2018-09-07T09:47:06.010967,149.1440667,516.3084383,0
2018-09-07T09:47:06.537018,148.5284544,487.3171966,0
2018-09-07T09:47:08.010969,149.2594547,492.5245416,0
2018-09-07T09:47:08.537025,148.6260553,487.8528713,0
2018-09-07T09:47:10.011004,146.0163396,500.3765817,0
2018-09-07T09:47:10.537017,145.7564655,502.8071871,0
2018-09-07T09:47:12.010985,146.3667118,469.2120692,0
2018-09-07T09:47:12.537481,146.2284443,464.2723076,0
2018-09-07T09:47:14.010970,147.8947006,511.877811,0
2018-09-07T09:47:14.537008,148.8382863,518.4239123,0
2018-09-07T09:47:16.010974,148.99243,488.6877308,0
2018-09-07T09:47:16.537020,148.699125,487.6673242,0
2018-09-07T09:47:18.010958,148.5252033,486.4871379,0
2018-09-07T09:47:18.537035,148.6599366,504.3874404,0
2018-09-07T09:47:20.010974,149.129362,522.1465129,0
2018-09-07T09:47:20.537015,149.5866137,509.9238324,0
2018-09-07T09:47:22.010966,148.7461022,491.8182674,0
2018-09-07T09:47:22.537020,148.5170655,488.373402,0
2018-09-07T09:47:24.010968,149.250479,525.4916631,0
2018-09-07T09:47:24.537019,149.3139602,524.7235531,0
2018-09-07T09:47:26.010971,148.9874515,488.0142137,0
2018-09-07T09:47:26.537019,148.8883209,486.6825953,0
2018-09-07T09:47:28.010969,148.9483271,485.8520076,0
2018-09-07T09:47:28.537018,148.8521921,518.3102123,0
2018-09-07T09:47:30.010963,145.7286926,501.5783133,0
2018-09-07T09:47:30.536996,145.3432687,467.3232244,0
2018-09-07T09:47:32.010971,146.7868389,469.4982044,0
2018-09-07T09:47:32.537022,146.3576566,466.1267532,0
2018-09-07T09:47:34.010997,148.1219397,520.2378363,0
2018-09-07T09:47:34.537007,149.0214248,527.0004748,0
2018-09-07T09:47:36.010970,149.4986773,490.138056,0
2018-09-07T09:47:36.537021,149.6433244,490.7119464,0
2018-09-07T09:47:38.010957,151.1641243,526.3621929,0
2018-09-07T09:47:38.537005,151.2444063,526.2982862,0
2018-09-07T09:47:40.010995,149.8185995,489.3019813,0
2018-09-07T09:47:40.537018,149.6109701,490.1864548,0
2018-09-07T09:47:42.010968,149.7440236,491.9655746,0
2018-09-07T09:47:42.537057,149.9076947,517.783151,0
2018-09-07T09:47:44.010966,149.5188478,519.9308838,0
2018-09-07T09:47:44.537009,149.1960935,493.3748459,0
2018-09-07T09:47:46.010964,149.0647012,491.9656393,0
2018-09-07T09:47:46.537018,149.3865923,495.0435125,0
2018-09-07T09:47:48.010962,150.0477525,525.5500807,0
2018-09-07T09:47:48.537016,149.3622316,517.9610609,0
2018-09-07T09:47:50.010975,145.6847895,470.1087124,0
2018-09-07T09:47:50.537011,145.7755572,471.5425194,0
2018-09-07T09:47:52.010967,146.6610443,482.7609079,0
2018-09-07T09:47:52.537478,146.8482276,502.8556393,0
2018-09-07T09:47:54.010952,148.2178669,504.2491734,0
2018-09-07T09:47:54.537010,148.4565198,486.5502577,0
2018-09-07T09:47:56.010971,148.8237404,491.801225,0
2018-09-07T09:47:56.537020,148.7675756,492.0589215,0
2018-09-07T09:47:58.010997,149.697142,521.9324605,0
2018-09-07T09:47:58.537020,149.7551661,522.7154028,0
2018-09-07T09:48:00.010964,149.0938596,494.5936225,0
2018-09-07T09:48:00.537015,149.3134764,493.8787756,0
2018-09-07T09:48:02.010973,150.433938,526.2035228,0
2018-09-07T09:48:02.537013,149.9603576,526.4316152,0
2018-09-07T09:48:04.010965,148.9637293,495.0893904,0
2018-09-07T09:48:04.537018,149.057115,494.7389648,0
2018-09-07T09:48:06.010969,150.4007738,531.486811,0
2018-09-07T09:48:06.537059,152.5117189,588.3594709,0
2018-09-07T09:48:08.010962,154.3475793,630.4669874,0
2018-09-07T09:48:08.537011,151.934005,572.8384097,0
2018-09-07T09:48:10.010970,147.1957949,513.4230278,0
2018-09-07T09:48:10.537005,146.9324972,515.5559805,0
2018-09-07T09:48:12.010954,146.746483,492.1383703,0
2018-09-07T09:48:12.537029,146.7496145,488.5779584,0
2018-09-07T09:48:14.010962,149.689481,537.8100105,0
2018-09-07T09:48:14.537006,150.3993866,546.7323367,0
2018-09-07T09:48:16.010965,149.5589335,516.0207546,0
2018-09-07T09:48:16.537016,149.8573859,516.474891,0
2018-09-07T09:48:18.010961,150.7050889,553.4489166,0
2018-09-07T09:48:18.537021,150.4373401,552.4685276,0
2018-09-07T09:48:20.010973,149.2706678,514.0118121,0
2018-09-07T09:48:20.537016,149.6019638,514.8534944,0
2018-09-07T09:48:22.010962,151.0830563,553.5654322,0
2018-09-07T09:48:22.537020,150.6829487,553.0396459,0
2018-09-07T09:48:24.010963,149.34934,516.2586302,0
2018-09-07T09:48:24.537019,149.555527,517.8994538,0
2018-09-07T09:48:26.010965,150.8706535,559.1001544,0
2018-09-07T09:48:26.537017,151.1120662,558.8382653,0
2018-09-07T09:48:28.010966,149.7640251,520.156,0
2018-09-07T09:48:28.537018,149.1002114,515.8748438,0
2018-09-07T09:48:30.010961,147.9815903,537.5543125,0
2018-09-07T09:48:30.537018,148.1075631,538.4387762,0
2018-09-07T09:48:32.010952,147.1941218,499.1964949,0
2018-09-07T09:48:32.537021,146.6301224,493.9236648,0
2018-09-07T09:48:34.010966,149.0056354,544.3456133,0
2018-09-07T09:48:34.537003,150.081785,554.3272648,0
2018-09-07T09:48:36.010971,150.0042429,518.9207621,0
2018-09-07T09:48:36.537020,149.84996,517.9513378,0
2018-09-07T09:48:38.010968,150.4567419,556.420331,0
2018-09-07T09:48:38.537019,150.4520737,556.1291683,0
2018-09-07T09:48:40.010968,150.3653065,525.1978923,0
2018-09-07T09:48:40.537023,150.4190771,524.9530435,0
2018-09-07T09:48:42.010963,151.1894484,559.4211847,0
2018-09-07T09:48:42.537018,151.3257779,560.6475438,0
2018-09-07T09:48:44.010964,150.0540825,520.2217344,0
2018-09-07T09:48:44.537022,150.0964412,520.9807299,0
2018-09-07T09:48:46.010965,151.3816839,558.3315634,0
2018-09-07T09:48:46.537018,150.8656798,557.6386875,0
2018-09-07T09:48:48.010965,149.9625215,522.7001294,0
2018-09-07T09:48:48.537017,149.901301,517.8267421,0
2018-09-07T09:48:50.010972,147.4634841,537.2270809,0
2018-09-07T09:48:50.537018,147.4234462,539.0021093,0
2018-09-07T09:48:52.010983,147.222554,502.4655115,0
2018-09-07T09:48:52.537475,147.0611672,502.5893683,0
2018-09-07T09:48:54.010956,150.3429322,554.1933775,0
2018-09-07T09:48:54.537001,151.0645639,558.1409893,0
2018-09-07T09:48:56.010970,150.6504486,524.7185665,0
2018-09-07T09:48:56.537019,150.8378623,524.4715584,0
2018-09-07T09:48:58.010973,151.3287997,560.7133652,0
2018-09-07T09:48:58.537023,151.1438671,559.547298,0
2018-09-07T09:49:00.010962,150.1677683,521.6798689,0
2018-09-07T09:49:00.537017,149.9411125,521.4328789,0
2018-09-07T09:49:02.010964,150.681433,559.1266779,0
2018-09-07T09:49:02.537011,150.7984358,559.0846151,0
2018-09-07T09:49:04.010965,150.0413091,521.6967077,0
2018-09-07T09:49:04.537010,150.1949605,522.7143139,0
2018-09-07T09:49:06.010976,151.263758,566.9353555,0
2018-09-07T09:49:06.537014,151.2675245,566.3119547,0
2018-09-07T09:49:08.010962,150.4684995,522.9052731,0
2018-09-07T09:49:08.537015,150.0048035,521.6555463,0
2018-09-07T09:49:10.010979,147.9190971,541.7083028,0
2018-09-07T09:49:10.537005,147.9076024,540.4469295,0
2018-09-07T09:49:12.010961,147.5360318,502.8505341,0
2018-09-07T09:49:12.537482,147.2995103,526.571319,0
2018-09-07T09:49:14.010964,149.3806713,553.0576143,0
2018-09-07T09:49:14.537009,149.8535935,532.2546725,0
2018-09-07T09:49:16.010968,150.4130821,522.1666721,0
2018-09-07T09:49:16.537017,151.7630825,560.9350366,0
2018-09-07T09:49:18.010963,151.7162535,562.2318434,0
2018-09-07T09:49:18.537024,150.3113035,526.7479835,0
2018-09-07T09:49:20.011000,137.310994,202.1857834,0
2018-09-07T09:49:20.537049,132.2418536,60.49663717,0
2018-09-07T09:49:22.011001,129.8426387,0.398195692,0
2018-09-07T09:49:22.537059,130.3286488,0.602384766,0
2018-09-07T09:49:24.010997,131.1693624,0.635495825,0
2018-09-07T09:49:24.537059,130.9690183,5.392183997,0
2018-09-07T09:49:26.010968,136.4704253,202.5932112,0
2018-09-07T09:49:26.537027,139.3951276,267.983342,0
2018-09-07T09:49:28.010972,142.0601222,300.4265825,0
2018-09-07T09:49:28.537024,140.7839374,296.8605336,0
2018-09-07T09:49:30.010971,137.7956903,249.8597566,0
2018-09-07T09:49:30.537019,137.9587843,252.3099334,0
2018-09-07T09:49:32.010961,137.8543102,253.9666105,0
2018-09-07T09:49:32.537502,137.4939889,250.7262832,0
2018-09-07T09:49:34.010967,140.3300703,258.5032895,0
2018-09-07T09:49:34.537030,142.1026984,261.5658983,0
2018-09-07T09:49:36.010971,141.9605681,305.3003777,0
2018-09-07T09:49:36.537020,141.3929917,306.4272938,0
2018-09-07T09:49:38.010971,140.623289,264.2955055,0
2018-09-07T09:49:38.537024,143.8785542,263.1398335,0
2018-09-07T09:49:40.010972,184.015629,262.2487395,0
2018-09-07T09:49:40.537021,194.8564896,263.1835247,0
2018-09-07T09:49:42.010949,194.7691313,263.2853536,0
2018-09-07T09:49:42.537054,194.6471965,294.6303063,0
2018-09-07T09:49:44.010966,136.2967833,303.869512,0
2018-09-07T09:49:44.537014,111.7333516,272.06267,0
2018-09-07T09:49:46.010968,100.6321775,261.2809582,0
2018-09-07T09:49:46.537026,100.2453929,261.6380674,0
2018-09-07T09:49:48.010968,100.3498757,262.0125422,0
2018-09-07T09:49:48.537021,100.1268803,259.5991171,0
2018-09-07T09:49:50.010969,96.17748448,250.8460396,0
2018-09-07T09:49:50.537021,96.84594362,293.1216608,0
2018-09-07T09:49:52.010981,97.88578617,292.6101505,0
2018-09-07T09:49:52.537027,96.5749509,250.11556,0
2018-09-07T09:49:54.010969,99.56132073,257.7333212,0
2018-09-07T09:49:54.537003,100.359787,259.7321926,0
2018-09-07T09:49:56.010967,100.4431078,261.6893447,0
2018-09-07T09:49:56.537024,100.6740122,262.7295861,0
2018-09-07T09:49:58.010978,101.2155954,300.0912118,0
2018-09-07T09:49:58.537017,101.6843465,299.115226,0
2018-09-07T09:50:00.010974,101.0330407,261.928628,0
2018-09-07T09:50:00.537024,100.3833771,262.1488688,0
2018-09-07T09:50:02.010965,100.475699,260.7627706,0
2018-09-07T09:50:02.537020,100.983518,260.274342,0
2018-09-07T09:50:04.010970,101.3548742,261.4537373,0
2018-09-07T09:50:04.537018,100.603125,261.3805673,0
2018-09-07T09:50:06.010970,100.246435,301.6346094,0
2018-09-07T09:50:06.537014,100.7068095,302.061924,0
2018-09-07T09:50:08.010963,101.1545237,261.7903814,0
2018-09-07T09:50:08.537018,101.0070328,259.4331483,0
2018-09-07T09:50:10.010980,96.97741035,249.6904071,0
2018-09-07T09:50:10.537029,96.80618113,249.2970361,0
2018-09-07T09:50:12.010960,97.28937219,250.5496455,0
2018-09-07T09:50:12.538840,96.62503232,250.3380019,0
2018-09-07T09:50:14.010993,100.012822,296.2695275,0
2018-09-07T09:50:14.537003,100.6719925,299.3852265,0
2018-09-07T09:50:16.010971,101.7199691,260.4460288,0
2018-09-07T09:50:16.537025,101.8637857,259.9427665,0
2018-09-07T09:50:18.010966,99.54733868,262.5572806,0
2018-09-07T09:50:18.537015,100.0411103,263.0886766,0
2018-09-07T09:50:20.010970,100.4983558,261.6160746,0
2018-09-07T09:50:20.537021,101.361581,299.5714472,0
2018-09-07T09:50:22.010970,101.7390816,300.5168642,0
2018-09-07T09:50:22.537022,100.5633819,262.0080479,0
